word,key,trans,hint,kana,romaji,wapuro,pos,tone,textbook
ちょっと,ちょっと,一点儿,偏口语，ちょっと,ちょっと,chotto,chotto,"ADV",1,BIAORI-01-09-0066,,ちょっと,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
全然,全然,根本（不），全然（不）,,ぜんぜん,zenzen,zennzenn,"ADV",0,BIAORI-01-09-0067,,全然,ぜんぜん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ちょうど,ちょうど,正好，恰好,,ちょうど,chōdo,choudo,"ADV",0,BIAORI-01-09-0068,,ちょうど,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
あら,あら,哎呀，咦,あら,あら,ara,ara,"INTERJ",1,BIAORI-01-09-0069,,あら,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
あれ,あれ-BIAORI-2,哎呀，咦,あれ,あれ,are,are,"INTERJ",0,BIAORI-01-09-0070,,あれ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ああ,嗚呼,啊,ああ,ああ,ā,aa,"INTERJ",1,BIAORI-01-09-0071,,ああ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嗚呼,ああ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天安門,天安門,天安门,,てんあんもん,ten'ammon,tennannmonn,"PROPER",3,BIAORI-01-09-0072,,天安門,てんあんもん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
万里の長城,万里の長城,万里长城,,ばんりのちょうじょう,banrinochōjō,bannrinochoujou,"PROPER",[1|7],BIAORI-01-09-0073,,万里,ばんり,の,長城,ちょうじょう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
気持ちがいい,気持ちがいい,感觉舒服，心情愉快,,きもちがいい,kimochigaii,kimochigaii,"IDIOM",[0|5],BIAORI-01-09-0074,,気持,きも,ちがいい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
用,用,~用,,よう,yō,you,"IDIOM",null,BIAORI-01-09-0075,,用,よう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
紅葉,紅葉,红叶,紅葉（もみじ）：红色的枫叶，紅葉（こうよう）：红色叶子的总称,もみじ,kōyō,momiji,"NOUN",1,BIAORI-01-10-0001,,紅葉,もみじ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
故郷,故郷,故乡,,こきょう,kokyō,kokyou,"NOUN",1,BIAORI-01-10-0002,,故郷,こきょう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
通り,通り,大街,,とおり,tōri,toori,"NOUN",3,BIAORI-01-10-0003,,通,とお,り,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
町,町,城市，街道,,まち,machi,machi,"NOUN",2,BIAORI-01-10-0004,,町,まち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
所,所,场所,,ところ,tokoro,tokoro,"NOUN",3,BIAORI-01-10-0005,,所,ところ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
お店,お店,餐馆；商店,,おみせ,omise,omise,"NOUN",0,BIAORI-01-10-0006,,お,店,みせ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
人形,人形,玩偶,日式人形玩偶（不是手办）,にんぎょう,ningyō,ninngyou,"NOUN",0,BIAORI-01-10-0007,,人形,にんぎょう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
作品,作品,作品,,さくひん,sakuhin,sakuhinn,"NOUN",0,BIAORI-01-10-0008,,作品,さくひん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
彫刻,彫刻,雕刻,,ちょうこく,chōkoku,choukoku,"NOUN",0,BIAORI-01-10-0009,,彫刻,ちょうこく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
自動車,自動車,汽车,,じどうしゃ,jidōsha,jidousha,"NOUN",2,BIAORI-01-10-0010,,自動車,じどうしゃ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道具,道具,工具,,どうぐ,dōgu,dougu,"NOUN",3,BIAORI-01-10-0011,,道具,どうぐ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魚,魚,鱼,,さかな,sakana,sakana,"NOUN",0,BIAORI-01-10-0012,,魚,さかな,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
お菓子,お菓子,点心,,おかし,okashi,okashi,"NOUN",2,BIAORI-01-10-0013,,お,菓子,かし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
物,物,物品，东西,,もの,mono,mono,"NOUN",2,BIAORI-01-10-0014,,物,もの,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
シーズン,シーズン,季节,,シーズン,shīzun,shi-zunn,"NOUN",1,BIAORI-01-10-0015,WARNING,シーズン,season,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
修学旅行,修学旅行,修学旅行,,しゅうがくりょこう,shūgakuryokō,shuugakuryokou,"NOUN",5,BIAORI-01-10-0016,,修学旅行,しゅうがくりょこう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
観光客,観光客,游客,,かんこうきゃく,kankōkyaku,kannkoukyaku,"NOUN",3,BIAORI-01-10-0017,,観光,かんこう,客,きゃく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
作家,作家,作家,文章作家，手工艺品作家,さっか,sakka,sakka,"NOUN",0,BIAORI-01-10-0018,,作家,さっか,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
部長,部長,部长,,ぶちょう,buchō,buchou,"NOUN",0,BIAORI-01-10-0019,,部長,ぶちょう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
平日,平日,平日，非休息日,,へいじつ,heijitsu,heijitsu,"NOUN",0,BIAORI-01-10-0020,,平日,へいじつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日,日,日子,,ひ,hi,hi,"NOUN",1,BIAORI-01-10-0021,,日,ひ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
生活,生活,生活,,せいかつ,seikatsu,seikatsu,"NOUN",0,BIAORI-01-10-0022,,生活,せいかつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
世界,世界,世界,,せかい,sekai,sekai,"NOUN",1,BIAORI-01-10-0023,,世界,せかい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
晴れ,晴れ,晴天,,はれ,hare,hare,"NOUN",2,BIAORI-01-10-0024,,晴,は,れ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
雨,雨,雨，下雨,,あめ,ame,ame,"NOUN",1,BIAORI-01-10-0025,,雨,あめ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
曇り,曇り,阴天,,くもり,kumori,kumori,"NOUN",3,BIAORI-01-10-0026,,曇,くも,り,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
雪,雪,雪,,ゆき,yuki,yuki,"NOUN",2,BIAORI-01-10-0027,,雪,ゆき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
汚い,汚い,脏,,きたない,kitanai,kitanai,"ADJ",3,BIAORI-01-10-0028,,汚,きたな,い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
きれい,きれい,漂亮，干净,,きれい,kirei,kirei,"KEIYODOSHI",1,BIAORI-01-10-0029,,きれい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,綺麗,きれい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
有名,有名,有名,,ゆうめい,yūmei,yuumei,"KEIYODOSHI",0,BIAORI-01-10-0030,,有名,ゆうめい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
にぎやか,にぎやか,热闹，繁华,,にぎやか,nigiyaka,nigiyaka,"KEIYODOSHI",2,BIAORI-01-10-0031,,にぎやか,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,賑,にぎ,やか,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
静か,静か,安静,,しずか,shizuka,shizuka,"KEIYODOSHI",1,BIAORI-01-10-0032,,静,しず,か,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暇,暇,空闲,,ひま,hima,hima,"KEIYODOSHI",0,BIAORI-01-10-0033,,暇,ひま,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
親切,親切,亲切,,しんせつ,shinsetsu,shinnsetsu,"KEIYODOSHI",1,BIAORI-01-10-0034,,親切,しんせつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
好き,好き,喜欢,,すき,suki,suki,"KEIYODOSHI",2,BIAORI-01-10-0035,,好,す,き,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嫌い,嫌い,讨厌,,きらい,kirai,kirai,"KEIYODOSHI",0,BIAORI-01-10-0036,,嫌,きら,い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
便利,便利,方便,,べんり,benri,bennri,"KEIYODOSHI",1,BIAORI-01-10-0037,,便利,べんり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不便,不便,不方便,,ふべん,fuben,fubenn,"KEIYODOSHI",1,BIAORI-01-10-0038,,不便,ふべん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
元気,元気,健康，有精神,,げんき,genki,gennki,"KEIYODOSHI",1,BIAORI-01-10-0039,,元気,げんき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
簡単,簡単,简单,,かんたん,kantan,kanntann,"KEIYODOSHI",0,BIAORI-01-10-0040,,簡単,かんたん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ハンサム,ハンサム,英俊，帅气,,ハンサム,hansamu,hannsamu,"KEIYODOSHI",1,BIAORI-01-10-0041,WARNING,ハンサム,handsome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
どんな,どんな,什么样的，怎样的,どんな,どんな,donna,donnna,"KEIYODOSHI",1,BIAORI-01-10-0042,,どんな,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
どう,どう,怎样，如何,どう,どう,dō,dou,"ADV",1,BIAORI-01-10-0043,,どう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
いかが,いかが,如何,对长辈，いかが,いかが,ikaga,ikaga,"ADV",2,BIAORI-01-10-0044,,いかが,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
いろいろ,いろいろ,各种各样,,いろいろ,iroiro,iroiro,"ADV",0,BIAORI-01-10-0045,,いろいろ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,色々,いろいろ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
でも,でも,可是，不过,でも,でも,demo,demo,"CONJ",1,BIAORI-01-10-0046,,でも,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
そして,そして,而且，于是,そして,そして,soshite,soshite,"CONJ",0,BIAORI-01-10-0047,,そして,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ところで,ところで,（转换话题）哎,ところで,ところで,tokorode,tokorode,"CONJ",3,BIAORI-01-10-0048,,ところで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,所,ところ,で,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
あれえ,あれえ,咦,あれえ,あれえ,aree,aree,"INTERJ",0,BIAORI-01-10-0049,,あれえ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
奈良,奈良,奈良,,なら,nara,nara,"PROPER",1,BIAORI-01-10-0050,,奈良,なら,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
富士山,富士山,富士山,,ふじさん,fujisan,fujisann,"PROPER",1,BIAORI-01-10-0051,,富士山,ふじさん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
もう少し,もう少し,再~一点,,もうすこし,mōsukoshi,mousukoshi,"IDIOM",4,BIAORI-01-10-0052,,もう,少,すこ,し,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中,中-2,~中,,じゅう,naka,juu,"IDIOM",null,BIAORI-01-10-0053,,中,じゅう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
歌,歌,歌，歌曲,,うた,uta,uta,"NOUN",2,BIAORI-01-11-0001,,歌,うた,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
カラオケ,カラオケ,卡拉OK,,カラオケ,karaoke,karaoke,"NOUN",0,BIAORI-01-11-0002,WARNING,カラオケ,空orche<ins>stra</ins>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ロック,ロック,摇滚乐,,ロック,rokku,rokku,"NOUN",1,BIAORI-01-11-0003,WARNING,ロック,rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ポップス,ポップス,流行音乐,,ポップス,poppusu,poppusu,"NOUN",1,BIAORI-01-11-0004,WARNING,ポップス,pops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
クラシック,クラシック,西方古典音乐,,クラシック,kurashikku,kurashikku,"NOUN",3,BIAORI-01-11-0005,WARNING,クラシック,classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ピアノ,ピアノ,钢琴,,ピアノ,piano,piano,"NOUN",0,BIAORI-01-11-0006,WARNING,ピアノ,piano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
絵,絵,画儿,,え,e,e,"NOUN",1,BIAORI-01-11-0007,,絵,え,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
英語,英語,英语,,えいご,eigo,eigo,"NOUN",0,BIAORI-01-11-0008,,英,えい,語,ご,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
スペイン語,スペイン語,西班牙语,,スペインご,supeingo,supeinngo,"NOUN",0,BIAORI-01-11-0009,,スペイン,Spain,語,ご,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
スポーツ,スポーツ,体育，运动,,スポーツ,supōtsu,supo-tsu,"NOUN",2,BIAORI-01-11-0010,WARNING,スポーツ,sports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
水泳,水泳,游泳,,すいえい,suiei,suiei,"NOUN",0,BIAORI-01-11-0011,,水泳,すいえい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ゴルフ,ゴルフ,高尔夫球,,ゴルフ,gorufu,gorufu,"NOUN",1,BIAORI-01-11-0012,WARNING,ゴルフ,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
運転,運転,开车,,うんてん,unten,unntenn,"NOUN",0,BIAORI-01-11-0013,,運転,うんてん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
飲み物,飲み物,饮料,,のみもの,nomimono,nomimono,"NOUN",2,BIAORI-01-11-0014,,飲,の,み,物,もの,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
お酒,お酒,酒，酒类,,おさけ,osake,osake,"NOUN",0,BIAORI-01-11-0015,,お,酒,さけ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
肉,肉,肉,,にく,niku,niku,"NOUN",2,BIAORI-01-11-0016,,肉,にく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
野菜,野菜,蔬菜,,やさい,yasai,yasai,"NOUN",0,BIAORI-01-11-0017,,野菜,やさい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
果物,果物,水果,,くだもの,kudamono,kudamono,"NOUN",2,BIAORI-01-11-0018,,果物,くだもの,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヒマワリ,ヒマワリ,向日葵,,ヒマワリ,himawari,himawari,"NOUN",2,BIAORI-01-11-0019,WARNING,ヒマワリ,日回り,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,向日葵,ひまわり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
バラ,バラ,蔷薇，玫瑰,,バラ,bara,bara,"NOUN",0,BIAORI-01-11-0020,WARNING,バラ,薔薇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,薔薇,ばら,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
コンピューター,コンピューター,计算机，电脑,,コンピューター,kompyūtā,konnpyu-ta-,"NOUN",3,BIAORI-01-11-0021,WARNING,コンピューター,computer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
窓,窓,窗，窗户,,まど,mado,mado,"NOUN",1,BIAORI-01-11-0022,,窓,まど,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
結婚式,結婚式,结婚典礼,,けっこんしき,kekkonshiki,kekkonnshiki,"NOUN",3,BIAORI-01-11-0023,,結婚式,けっこんしき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
写真展,写真展,摄影展,,しゃしんてん,shashinten,shashinntenn,"NOUN",2,BIAORI-01-11-0024,,写真,しゃしん,展,てん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
旅館,旅館,旅馆，旅店,,りょかん,ryokan,ryokann,"NOUN",0,BIAORI-01-11-0025,,旅館,りょかん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
別荘,別荘,别墅,,べっそう,bessō,bessou,"NOUN",3,BIAORI-01-11-0026,,別荘,べっそう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
寄木細工,寄木細工,木片儿拼花工艺品,寄木细工，箱根地区传统工艺品,よせぎざいく,yosegizaiku,yosegizaiku,"NOUN",4,BIAORI-01-11-0027,,寄木,よせぎ,細工,ざいく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
模様,模様,花纹，纹案,,もよう,moyō,moyou,"NOUN",0,BIAORI-01-11-0028,,模様,もよう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
